Date,Open,High,Low,Close,Volume,SP500_Close,SP500_Yuzde_Degisim,DXY_Close,DXY_Yuzde_Degisim,Nasdaq_Yuzde_Degisim
2023-01-03,85.45999908447266,86.95999908447266,84.20999908447266,85.81999969482422,76706000,3824.139892578125,0.007538970575044379,104.5199966430664,-0.0025832056232114597,0.006910506579939524
2023-01-04,86.55000305175781,86.9800033569336,83.36000061035156,85.13999938964844,68885100,3852.969970703125,0.007538970575044379,104.25,-0.0025832056232114597,0.006910506579939524
2023-01-05,85.33000183105469,85.41999816894531,83.06999969482422,83.12000274658203,67930800,3808.10009765625,-0.011645528874622113,105.04000091552734,0.007577946431917004,-0.014678559857027706
2023-01-06,83.02999877929688,86.4000015258789,81.43000030517578,86.08000183105469,83303400,3895.080078125,0.02284078102943865,103.87999725341797,-0.011043446801207168,0.02562286746180975
2023-01-09,87.45999908447266,89.4800033569336,87.08000183105469,87.36000061035156,65266100,3892.090087890625,-0.0007676325452631305,103.0,-0.008471286837553493,0.00627860067395658
2023-01-10,87.56999969482422,90.19000244140625,87.29000091552734,89.87000274658203,67756600,3919.25,0.006978233159061986,103.23999786376953,0.00233007634727711,0.010058575475722531
2023-01-11,90.93000030517578,95.26000213623047,90.93000030517578,95.08999633789062,103126200,3969.610107421875,0.012849424614881588,103.19000244140625,-0.0004842640778552898,0.01759718440686031
2023-01-12,96.93000030517578,97.19000244140625,93.5,95.2699966430664,85254800,3983.169921875,0.0034159058663651987,102.25,-0.009109433270340417,0.006351242581983385
2023-01-13,94.18000030517578,98.37000274658203,94.12000274658203,98.12000274658203,85549400,3999.090087890625,0.003996858363534361,102.19999694824219,-0.0004890274010543871,0.007095704033847516
2023-01-17,98.68000030517578,98.88999938964844,95.7300033569336,96.05000305175781,72755000,3990.969970703125,-0.0020304911890052235,102.38999938964844,0.0018591237483351897,0.0014396574368051862
2023-01-18,97.25,99.31999969482422,95.37999725341797,95.45999908447266,79570400,3928.860107421875,-0.015562598500411085,102.36000061035156,-0.000292985442676974,-0.012446977232457357
2023-01-19,94.73999786376953,95.44000244140625,92.86000061035156,93.68000030517578,69002700,3898.85009765625,-0.007638350296294338,102.05999755859375,-0.0029308621528815193,-0.009559198779177658
2023-01-20,93.86000061035156,97.3499984741211,93.19999694824219,97.25,67481500,3972.610107421875,0.018918401045981525,102.01000213623047,-0.0004898630566259055,0.02655298556861485
2023-01-23,97.55999755859375,97.77999877929688,95.86000061035156,97.5199966430664,76501100,4019.81005859375,0.01188134498366522,102.13999938964844,0.001274357912907087,0.020105191184978777
2023-01-24,96.93000030517578,98.08999633789062,96.0,96.31999969482422,66929500,4016.949951171875,-0.0007115031258156934,101.91999816894531,-0.0021539183671213102,-0.0026521944021373756
2023-01-25,92.55999755859375,97.23999786376953,91.5199966430664,97.18000030517578,94261600,4016.219970703125,-0.0001817250594663422,101.63999938964844,-0.0027472408195371445,-0.00184477523053872
2023-01-26,98.23999786376953,99.48999786376953,96.91999816894531,99.22000122070312,68523600,4060.429931640625,0.011007853469181317,101.83999633789062,0.001967699227107156,0.017594224748618492
2023-01-27,99.52999877929688,103.48999786376953,99.52999877929688,102.23999786376953,87775600,4070.56005859375,0.002494840970949097,101.93000030517578,0.0008837781865833616,0.009494085356936521
2023-01-30,101.08999633789062,101.73999786376953,99.01000213623047,100.55000305175781,70691900,4017.77001953125,-0.012968740984683369,102.27999877929688,0.003433714049575265,-0.019609884551499812
