Date,Open,High,Low,Close,Volume,SP500_Close,SP500_Yuzde_Degisim,DXY_Close,DXY_Yuzde_Degisim,Nasdaq_Yuzde_Degisim
2023-01-03,14.818074155568226,14.962753137456133,14.064747927725566,14.283262252807617,401277000,3824.139892578125,0.007538970575044379,104.5199966430664,-0.0025832056232114597,0.006910506579939524
2023-01-04,14.534705251277302,14.820070487005857,14.209427782320121,14.716300964355469,431324000,3852.969970703125,0.007538970575044379,104.25,-0.0025832056232114597,0.006910506579939524
2023-01-05,14.458870475984783,14.531708573430853,14.116630570520776,14.23337173461914,389168000,3808.10009765625,-0.011645528874622113,105.04000091552734,0.007577946431917004,-0.014678559857027706
2023-01-06,14.441908902325604,14.976720759443683,14.002884868402322,14.826055526733398,405044000,3895.080078125,0.02284078102943865,103.87999725341797,-0.011043446801207168,0.02562286746180975
2023-01-09,15.25011511747284,16.020402921173815,15.107431553171974,15.593352317810059,504231000,3892.090087890625,-0.0007676325452631305,103.0,-0.008471286837553493,0.00627860067395658
2023-01-10,15.472620524555069,15.926611700930899,15.437698272766157,15.873729705810547,384101000,3919.25,0.006978233159061986,103.23999786376953,0.00233007634727711,0.010058575475722531
2023-01-11,15.804880428301976,15.992463329246284,15.528494153741377,15.965522766113281,353285000,3969.610107421875,0.012849424614881588,103.19000244140625,-0.0004842640778552898,0.01759718440686031
2023-01-12,16.06430389569738,16.600112025362304,15.45765118323187,16.47439193725586,551409000,3983.169921875,0.0034159058663651987,102.25,-0.009109433270340417,0.006351242581983385
2023-01-13,16.241910621869895,16.884483841910928,16.129162184625386,16.861534118652344,447287000,3999.090087890625,0.003996858363534361,102.19999694824219,-0.0004890274010543871,0.007095704033847516
2023-01-17,16.861536645437063,17.688699300985697,16.861536645437063,17.662755966186523,511102000,3990.969970703125,-0.0020304911890052235,102.38999938964844,0.0018591237483351897,0.0014396574368051862
2023-01-18,17.62783226446367,17.833374940410984,17.243685577032387,17.338476181030273,439624000,3928.860107421875,-0.015562598500411085,102.36000061035156,-0.000292985442676974,-0.012446977232457357
2023-01-19,16.998228042242104,17.158872284903268,16.693905869643526,16.727828979492188,452932000,3898.85009765625,-0.007638350296294338,102.05999755859375,-0.0029308621528815193,-0.009559198779177658
2023-01-20,16.973284656262667,17.816412427942808,16.787698117134013,17.799449920654297,564967000,3972.610107421875,0.018918401045981525,102.01000213623047,-0.0004898630566259055,0.02655298556861485
2023-01-23,18.023952936401,19.202336426570977,17.778499909823832,19.15045166015625,655163000,4019.81005859375,0.01188134498366522,102.13999938964844,0.001274357912907087,0.020105191184978777
2023-01-24,18.7852576049282,19.451777728959655,18.778273155345232,19.222286224365234,496204000,4016.949951171875,-0.0007115031258156934,101.91999816894531,-0.0021539183671213102,-0.0026521944021373756
2023-01-25,18.871068158440618,19.3270556760891,18.538806268911344,19.28015899658203,449537000,4016.219970703125,-0.0001817250594663422,101.63999938964844,-0.0027472408195371445,-0.00184477523053872
2023-01-26,19.65731889361707,20.121288041674845,19.23525643990055,19.758094787597656,489535000,4060.429931640625,0.011007853469181317,101.83999633789062,0.001967699227107156,0.017594224748618492
2023-01-27,19.418849333138702,20.582264478452693,19.361976503519905,20.319847106933594,542142000,4070.56005859375,0.002494840970949097,101.93000030517578,0.0008837781865833616,0.009494085356936521
2023-01-30,19.90577336731511,20.095350783793005,19.107545755024255,19.11952018737793,488611000,4017.77001953125,-0.012968740984683369,102.27999877929688,0.003433714049575265,-0.019609884551499812
2023-01-31,19.12750161644277,19.643355663941833,18.907990025151328,19.493688583374023,498017000,4076.60009765625,0.014642470285510134,102.0999984741211,-0.0017598778580765195,0.016740690038561823
2023-02-01,19.647343286751223,21.14501488817615,19.567520729990026,20.896568298339844,660477000,4119.2099609375,0.010452303944590291,101.22000122070312,-0.00861897420734059,0.02000686360023396
2023-02-02,20.953441855430544,21.900337276933485,20.65410773302951,21.660869598388672,564276000,4179.759765625,0.014699373244309921,101.75,0.005236107220955688,0.032539740784891746
2023-02-03,20.95344207269312,21.696791212168588,20.74290942748652,21.053220748901367,429366000,4136.47998046875,-0.010354610691310495,102.91999816894531,0.011498753503148107,-0.015889924793735077
2023-02-06,20.7598742206852,21.522180421955568,20.739918102623005,21.042247772216797,452197000,4111.080078125,-0.006140463017754394,103.62000274658203,0.0068014437435923725,-0.009952568975146847
2023-02-07,21.334591862152934,22.209648187259784,21.10310590169532,22.123838424682617,664150000,4164.0,0.01287251059802652,103.43000030517578,-0.001833646365276831,0.019040234872172324
2023-02-08,22.337365045310303,22.82727757872674,21.95920561326959,22.15576934814453,559651000,4117.85986328125,-0.011080724476164705,103.41000366210938,-0.0001933350382616883,-0.01678009171011119
2023-02-09,22.555885970462455,22.96896773808155,22.07096331622083,22.2874813079834,523876000,4081.5,-0.00882979617773516,103.22000122070312,-0.0018373700287941386,-0.010154003174058679
2023-02-10,21.641912436236254,22.02905079986804,20.76486152389426,21.217853546142578,550737000,4090.4599609375,0.0021952617756952897,103.62999725341797,0.003972059948325279,-0.006061281272442431
2023-02-13,21.490248862723064,21.999118385629707,20.915525681631326,21.739694595336914,474919000,4137.2900390625,0.011448609342766147,103.3499984741211,-0.0027019085855243263,0.014820629942192687
2023-02-14,21.530157577256894,22.997896827890425,21.318627718423105,22.92007064819336,675474000,4136.1298828125,-0.0002804145319874607,103.2300033569336,-0.0011610558196335496,0.005748533344260842
2023-02-15,22.49900989243005,22.804331263638748,22.056993110518953,22.713533401489258,420575000,4147.60009765625,0.002773175690496066,103.91999816894531,0.0066840529843437135,0.009233951875017299
2023-02-16,22.08393238042942,22.50000774301944,21.87838968971364,21.953224182128906,412026000,4090.409912109375,-0.013788741489130674,103.86000061035156,-0.0005773437225836675,-0.01779198600938292
2023-02-17,21.583041248476633,21.69179883261227,20.92849556480954,21.340579986572266,465888000,4079.090087890625,-0.002767405825327751,103.86000061035156,0.0,-0.005782855053017344
2023-02-21,20.953445458280317,21.44634980045972,20.57229233801295,20.609210968017578,410015000,3997.340087890625,-0.020041234255327334,104.18000030517578,0.0030810677156141164,-0.025024432145246744
2023-02-22,20.661092053593148,21.05721124102222,20.37572493019937,20.70798683166504,513184000,3991.050048828125,-0.0015735561458868341,104.58999633789062,0.0039354581638879615,0.0012852525659377
2023-02-23,23.388035501899783,23.835042267919597,22.97395461774742,23.61153793334961,1117995000,4012.320068359375,0.005329429416074394,104.5999984741211,9.563186328209738e-05,0.007241641517952591
2023-02-24,23.17350751127071,23.421955993730073,22.89612399551086,23.234371185302734,589716000,3970.0400390625,-0.010537551485558128,105.20999908447266,0.005831745881932138,-0.016863952439089114
2023-02-27,23.61752427082776,23.8270577925176,23.40200353334105,23.448898315429688,452994000,3982.239990234375,0.0030730045671669703,104.66999816894531,-0.005132600705506918,0.006322107562301227
2023-02-28,23.32018024556822,23.77217689153847,23.154547928957133,23.164525985717773,455963000,3970.14990234375,-0.0030360018281855305,104.87000274658203,0.00191081094043688,-0.000997684588255665
2023-03-01,23.140582657134395,23.204441849787724,22.458099073317108,22.64767837524414,460026000,3951.389892578125,-0.004725264845680033,104.4800033569336,-0.003718884136876266,-0.00663954471401107
2023-03-02,22.438144871095187,23.328165597904217,22.382267363825353,23.262311935424805,389415000,3981.35009765625,0.0075821940867943916,105.02999877929688,0.005264121407848155,0.007337769086146251
2023-03-03,23.268298244670323,23.8470122834048,23.07871895003249,23.837034225463867,412393000,4045.639892578125,0.0161477371607488,104.5199966430664,-0.004855775894105796,0.019718196108873487
2023-03-06,23.83803229096399,24.19423923751773,23.43492676138987,23.501779556274414,437429000,4048.419921875,0.0006871667698291617,104.3499984741211,-0.0016264655033031428,-0.0011352143180701768
2023-03-07,23.551677824513874,24.07560247170694,23.193411743392723,23.24031639099121,515154000,3986.3701171875,-0.015326919115337678,105.62000274658203,0.012170620901119644,-0.012454041742200883
2023-03-08,23.438909531706024,24.150450902284962,23.376038799236685,24.131488800048828,513573000,3992.010009765625,0.0014147940136839399,105.66000366210938,0.00037872481052025897,0.003960851212893246
2023-03-09,24.12549713017086,24.403927067293445,23.335119057261018,23.388011932373047,501257000,3918.320068359375,-0.01845935787384867,105.30999755859375,-0.003312569481209837,-0.02052957762828267
2023-03-10,23.36106942050816,23.578623466893095,22.679467330163575,22.917978286743164,474866000,3861.590087890625,-0.01447813845705137,104.58000183105469,-0.006931874888069345,-0.017591622044585642
2023-03-13,22.705413316762304,23.250294843227117,22.25134506080111,22.918973922729492,421890000,3855.760009765625,-0.001509761003189447,103.5999984741211,-0.00937084853485426,0.0044843065053172815
2023-03-14,23.447888767567775,24.169407892174178,23.411961279895785,24.01372718811035,474910000,3919.2900390625,0.016476655480623936,103.5999984741211,0.0,0.0213883253506999
2023-03-15,23.71234578983034,24.236270399989948,23.31216782093887,24.178390502929688,524486000,3891.929931640625,-0.00698088356543769,104.6500015258789,0.010135164741533309,0.0005162177483539754
2023-03-16,23.977802891862606,25.535605516897093,23.845073897032023,25.48870277404785,583253000,3960.280029296875,0.017562006217166637,104.41999816894531,-0.0021978342434779696,0.024770791940567527
2023-03-17,25.9287988632653,26.3449448193976,25.61544073749828,25.672325134277344,848547000,3916.639892578125,-0.011019457310067593,103.70999908447266,-0.006799455055763515,-0.00740534542040483
2023-03-20,25.56255140531931,25.970714347329455,25.07854386503028,25.846967697143555,432747000,3951.570068359375,0.008918403718310097,103.27999877929688,-0.004146179818452667,0.0038717368666496554
2023-03-21,26.126395026788483,26.337960836204616,25.329031245204536,26.145355224609375,547408000,4002.8701171875,0.012982193897784988,103.26000213623047,-0.0001936158336827143,0.015808289114035645
2023-03-22,26.37088997719431,27.532507969585293,26.183275210273973,26.413803100585938,797295000,3936.969970703125,-0.01646322377571363,102.3499984741211,-0.008812741073826569,-0.016032767401691905
2023-03-23,27.059479880369732,27.442694389660254,26.635350859477686,27.135324478149414,564889000,3948.719970703125,0.0029845287333754023,102.52999877929688,0.0017586742340918171,0.0100634818011891
2023-03-24,26.97564975875482,27.1113709568097,26.301033385062095,26.724164962768555,454920000,3970.989990234375,0.005639807253104534,103.12000274658203,0.005754452104843821,0.0031015804249405754
2023-03-27,26.782050151047695,26.944716509158773,26.3110164665487,26.47667694091797,361026000,3977.530029296875,0.0016469543057482383,102.86000061035156,-0.0025213550165376075,-0.0046617307035543565
2023-03-28,26.392847592513167,26.45871243560378,25.79706988863312,26.35592269897461,356104000,3971.27001953125,-0.0015738434957162095,102.43000030517578,-0.004180442374336346,-0.004483004809774704
2023-03-29,26.77007235480998,27.022552652943062,26.542538581113224,26.92874526977539,393694000,4027.81005859375,0.014237268879836451,102.63999938964844,0.0020501716669627523,0.017937753484835728
2023-03-30,27.1732450978703,27.4426926938408,27.046504340175957,27.326929092407227,364516000,4050.830078125,0.005715269388667954,102.13999938964844,-0.004871395196543893,0.007314081426607499
2023-03-31,27.084430325748205,27.777009606558664,27.04950214041425,27.72012710571289,433933000,4109.31005859375,0.014436542471763847,102.51000213623047,0.0036225058624734796,0.017350560198826193
2023-04-03,27.452673959085395,27.942667821784,27.280027855037655,27.907739639282227,398716000,4124.509765625,0.0036988464765423945,102.08999633789062,-0.004097217730828606,-0.0026558827975756705
2023-04-04,27.908735793018696,27.94266656976958,27.251084780335454,27.396785736083984,368592000,4100.60009765625,-0.005796972083329965,101.58999633789062,-0.004897639513524288,-0.00517825793420712
2023-04-05,26.774062779224042,26.942715439128293,26.340951464980066,26.825956344604492,515015000,4090.3798828125,-0.002492370531228194,101.8499984741211,0.002559328138626027,-0.010676744384193637
2023-04-06,26.529566401792227,27.02455108460632,26.372888285157632,26.981639862060547,397654000,4105.02001953125,0.0035791630944272956,101.81999969482422,-0.0002945388291242246,0.007593620889580155
2023-04-10,26.768080783046805,27.56444724045996,26.61439676276979,27.522533416748047,395279000,4109.10986328125,0.0009963029974375814,102.58000183105469,0.007464173428681553,-0.00029778468712937656
2023-04-11,27.667230920271166,27.733095757858216,27.070453958606574,27.113367080688477,314378000,4108.93994140625,-4.1352477946232646e-05,102.19999694824219,-0.0037044733479177916,-0.004342842088717935
2023-04-12,27.31395454613983,27.4117534425105,26.393841667350355,26.440746307373047,446259000,4091.949951171875,-0.004134884052006904,101.5,-0.006849285412373285,-0.008522362262689986
2023-04-13,26.679254629480894,26.831941201476347,26.275085187583688,26.408809661865234,353615000,4146.22021484375,0.01326268999363811,101.01000213623047,-0.004827565160290925,0.019861089599533255
2023-04-14,26.44973120006375,26.827954885781043,26.166312310977247,26.703210830688477,395660000,4137.64013671875,-0.0020693734728036706,101.55000305175781,0.005346014296673918,-0.003517906995037845
2023-04-17,26.510603252147177,26.95070019905627,26.3788735796498,26.94670867919922,321471000,4151.31982421875,0.00330615690296554,102.0999984741211,0.005416005965878323,0.0028250988184479464
2023-04-18,27.476628952799295,28.052447248564135,27.30098870725132,27.610353469848633,604812000,4154.8701171875,0.0008552202959737354,101.75,-0.0034279968594691512,-0.00035447192478732514
2023-04-19,27.304977218888993,27.94266877758147,27.176241641344223,27.873809814453125,358660000,4154.52001953125,-8.42619976980652e-05,101.97000122070312,0.0021621741592445787,0.00031434078590986125
2023-04-20,27.614338469088974,27.97260451308213,26.94471292728332,27.048500061035156,427713000,4129.7900390625,-0.00595254815297297,101.83999633789062,-0.001274932639562465,-0.008033976051417424
2023-04-21,26.896812971013922,27.127340875735126,26.66728437395246,27.0634708404541,345103000,4133.52001953125,0.0009031888869577287,101.81999969482422,-0.00019635353285030188,0.001069723197583139
2023-04-24,26.957693346171588,27.309969340612152,26.61639260681385,26.98663330078125,339282000,4137.0400390625,0.0008515791660903549,101.3499984741211,-0.004616001002865966,-0.0029206777855622645
2023-04-25,27.02255529680181,27.191209883551597,26.17130312906319,26.18726921081543,378527000,4071.6298828125,-0.015810858882773227,101.86000061035156,0.0050320882477437046,-0.01977536596551721
2023-04-26,26.946709851264895,27.27403733509567,26.65031712353252,26.900802612304688,406337000,4055.989990234375,-0.003841187197329843,101.47000122070312,-0.003828778591316917,0.00467740520462101
2023-04-27,27.30697619433551,27.438705899036655,26.57048635253724,27.170255661010742,377161000,4135.35009765625,0.01956614972249704,101.5,0.00029564185410446697,0.02428565332444066
2023-04-28,27.169255299832017,27.701162985929276,27.015569392110717,27.692182540893555,292216000,4169.47998046875,0.008253202753460531,101.66999816894531,0.0016748588073429715,0.0069459870766872545
